"id","attr_time","attr_azimuth","attr_pitch","attr_roll"
"4879","1518810977942","294.851","-0.334632","0.657509"
"4880","1518810977952","294.851","-0.334632","0.657509"
"4881","1518810977962","294.851","-0.334632","0.657509"
"4882","1518810977973","294.851","-0.334632","0.657509"
"4883","1518810977982","294.851","-0.334632","0.657509"
"4884","1518810977993","294.851","-0.33494","0.657026"
"4885","1518810978002","294.851","-0.335311","0.656447"
"4886","1518810978012","294.851","-0.335311","0.656447"
"4887","1518810978021","294.851","-0.335311","0.656447"
"4888","1518810978033","294.851","-0.335311","0.656447"
"4889","1518810978042","294.851","-0.335311","0.656447"
"4890","1518810978053","294.851","-0.335311","0.656447"
"4891","1518810978062","294.851","-0.335311","0.656447"
"4892","1518810978072","294.851","-0.335311","0.656447"
"4893","1518810978082","294.851","-0.335311","0.656447"
"4894","1518810978093","294.851","-0.335311","0.656447"
"4895","1518810978102","294.851","-0.335311","0.656447"
"4896","1518810978113","294.851","-0.335311","0.656447"
"4897","1518810978122","294.851","-0.335311","0.656447"
"4898","1518810978131","294.851","-0.335311","0.656447"
"4899","1518810978142","294.851","-0.335311","0.656447"
"4900","1518810978153","294.851","-0.335311","0.656447"
"4901","1518810978162","294.851","-0.335311","0.656447"
"4902","1518810978172","294.851","-0.335716","0.656026"
"4903","1518810978182","294.851","-0.336182","0.655508"
"4904","1518810978192","294.851","-0.336182","0.655508"
"4905","1518810978202","294.851","-0.336182","0.655508"
"4906","1518810978213","294.851","-0.336182","0.655508"
"4907","1518810978222","294.851","-0.336182","0.655508"
"4908","1518810978232","294.851","-0.336182","0.655508"
"4909","1518810978242","294.851","-0.336182","0.655508"
"4910","1518810978252","294.851","-0.336182","0.655508"
"4911","1518810978262","294.851","-0.336182","0.655508"
"4912","1518810978273","294.851","-0.336182","0.655508"
"4913","1518810978281","294.851","-0.336182","0.655508"
"4914","1518810978293","294.851","-0.336182","0.655508"
"4915","1518810978302","294.851","-0.336182","0.655508"
"4916","1518810978312","294.851","-0.336182","0.655508"
"4917","1518810978321","294.851","-0.336182","0.655508"
"4918","1518810978333","294.851","-0.336182","0.655508"
"4919","1518810978342","294.851","-0.336182","0.655508"
"4920","1518810978352","294.851","-0.336182","0.655508"
"4921","1518810978362","294.851","-0.336182","0.655508"
"4922","1518810978372","294.851","-0.336182","0.655508"
"4923","1518810978382","294.851","-0.336182","0.655508"
"4924","1518810978393","294.851","-0.336182","0.655508"
"4925","1518810978402","294.851","-0.336182","0.655508"
"4926","1518810978413","294.851","-0.336182","0.655508"
"4927","1518810978421","294.851","-0.336182","0.655508"
"4928","1518810978432","294.851","-0.336182","0.655508"
"4929","1518810978442","294.851","-0.336182","0.655508"
"4930","1518810978453","294.851","-0.336182","0.655508"
"4931","1518810978462","294.851","-0.336182","0.655508"
"4932","1518810978473","294.851","-0.336182","0.655508"
"4933","1518810978482","294.851","-0.336182","0.655508"
"4934","1518810978492","294.851","-0.336182","0.655508"
"4935","1518810978502","294.851","-0.336182","0.655508"
"4936","1518810978513","294.851","-0.336182","0.655508"
"4937","1518810978522","294.851","-0.336182","0.655508"
"4938","1518810978533","294.851","-0.336182","0.655508"
"4939","1518810978543","294.851","-0.336182","0.655508"
"4940","1518810978552","294.851","-0.336182","0.655508"
"4941","1518810978562","294.851","-0.336182","0.655508"
"4942","1518810978573","294.851","-0.336182","0.655508"
"4943","1518810978582","294.851","-0.336164","0.656176"
"4944","1518810978593","294.851","-0.336164","0.656176"
"4945","1518810978602","294.851","-0.336164","0.656176"
"4946","1518810978612","294.851","-0.336164","0.656176"
"4947","1518810978623","294.851","-0.336164","0.656176"
"4948","1518810978632","294.851","-0.336164","0.656176"
"4949","1518810978642","294.851","-0.336164","0.656176"
"4950","1518810978652","294.851","-0.336164","0.656176"
"4951","1518810978661","294.851","-0.33663","0.655658"
"4952","1518810978672","294.851","-0.337097","0.655141"
"4953","1518810978682","294.851","-0.337097","0.655141"
"4954","1518810978693","294.851","-0.337097","0.655141"
"4955","1518810978702","294.851","-0.337097","0.655141"
"4956","1518810978712","294.851","-0.337097","0.655141"
"4957","1518810978722","294.851","-0.337097","0.655141"
"4958","1518810978732","294.851","-0.337097","0.655141"
"4959","1518810978742","294.851","-0.336499","0.655438"
"4960","1518810978753","294.851","-0.336032","0.655956"
"4961","1518810978762","294.851","-0.335627","0.656377"
"4962","1518810978772","294.851","-0.335627","0.656377"
"4963","1518810978782","294.851","-0.335627","0.656377"
"4964","1518810978792","294.851","-0.335627","0.656377"
"4965","1518810978801","294.851","-0.335627","0.656377"
"4966","1518810978813","294.851","-0.335627","0.656377"
"4967","1518810978827","294.851","-0.335627","0.656377"
"4968","1518810978832","294.851","-0.335627","0.656377"
"4969","1518810978842","294.851","-0.335627","0.656377"
"4970","1518810978852","294.851","-0.335627","0.656377"
"4971","1518810978862","294.851","-0.335627","0.656377"
"4972","1518810978872","294.851","-0.335627","0.656377"
"4973","1518810978882","294.851","-0.336032","0.655956"
"4974","1518810978893","294.851","-0.336341","0.655473"
"4975","1518810978901","294.851","-0.336341","0.655473"
"4976","1518810978912","294.851","-0.336341","0.655473"
"4977","1518810978922","294.851","-0.336341","0.655473"
"4978","1518810978932","294.851","-0.336341","0.655473"
"4979","1518810978942","294.851","-0.336341","0.655473"
"4980","1518810978952","294.851","-0.335839","0.655833"
"4981","1518810978962","294.851","-0.335214","0.656385"
"4982","1518810978972","294.851","-0.334624","0.657096"
"4983","1518810978982","294.851","-0.334157","0.657614"
"4984","1518810978993","294.851","-0.334157","0.657614"
"4985","1518810979002","294.851","-0.334157","0.657614"
"4986","1518810979012","294.851","-0.334157","0.657614"
"4987","1518810979021","294.851","-0.334157","0.657614"
"4988","1518810979032","294.851","-0.334157","0.657614"
"4989","1518810979044","294.851","-0.334396","0.656814"
"4990","1518810979053","294.851","-0.3346","0.655857"
"4991","1518810979062","294.851","-0.334989","0.654609"
"4992","1518810979072","294.851","-0.335316","0.653459"
"4993","1518810979081","294.851","-0.33523","0.652316"
"4994","1518810979092","294.851","-0.334573","0.651216"
"4995","1518810979101","294.851","-0.333317","0.650414"
"4996","1518810979113","294.851","-0.331614","0.649462"
"4997","1518810979121","294.851","-0.329972","0.648413"
"4998","1518810979132","294.851","-0.328304","0.647619"
"4999","1518810979142","294.851","-0.327014","0.646658"
"5000","1518810979152","294.851","-0.32604","0.645628"
"5001","1518810979161","294.851","-0.325313","0.644212"
"5002","1518810979172","294.851","-0.32535","0.642876"
"5003","1518810979182","294.851","-0.325906","0.642007"
"5004","1518810979193","294.851","-0.326557","0.641199"
"5005","1518810979202","294.851","-0.327376","0.64077"
"5006","1518810979212","294.851","-0.328553","0.640843"
"5007","1518810979222","294.851","-0.330028","0.641513"
"5008","1518810979233","294.851","-0.331354","0.642632"
"5009","1518810979242","294.851","-0.332687","0.644164"
"5010","1518810979252","294.851","-0.333711","0.646179"
"5011","1518810979262","294.851","-0.334242","0.648966"
"5012","1518810979272","294.851","-0.334519","0.651726"
"5013","1518810979281","294.851","-0.334031","0.654406"
"5014","1518810979292","294.851","-0.333024","0.656619"
"5015","1518810979301","294.851","-0.331431","0.658049"
"5016","1518810979311","294.851","-0.329258","0.659108"
"5017","1518810979322","294.851","-0.326753","0.659411"
"5018","1518810979332","294.851","-0.324108","0.659081"
"5019","1518810979342","294.851","-0.321578","0.658144"
"5020","1518810979352","294.851","-0.319076","0.656953"
"5021","1518810979362","294.851","-0.317137","0.655307"
"5022","1518810979372","294.851","-0.315734","0.653459"
"5023","1518810979382","294.851","-0.314682","0.651699"
"5024","1518810979392","294.851","-0.314017","0.650186"
"5025","1518810979401","294.851","-0.31365","0.649271"
"5026","1518810979412","294.851","-0.313475","0.64848"
"5027","1518810979421","294.851","-0.313475","0.64848"
"5028","1518810979432","294.851","-0.313475","0.64848"
"5029","1518810979442","294.851","-0.313835","0.648981"
"5030","1518810979452","294.851","-0.314422","0.649765"
"5031","1518810979462","294.851","-0.315176","0.650926"
"5032","1518810979473","294.851","-0.316421","0.65281"
"5033","1518810979481","294.851","-0.317735","0.655009"
"5034","1518810979492","294.851","-0.318794","0.657181"
"5035","1518810979501","294.851","-0.318641","0.659123"
"5036","1518810979512","294.851","-0.317399","0.660642"
"5037","1518810979522","294.851","-0.315006","0.661833"
"5038","1518810979537","294.851","-0.310768","0.662933"
"5039","1518810979542","294.851","-0.304642","0.66337"
"5040","1518810979552","294.851","-0.295607","0.663037"
"5041","1518810979561","294.851","-0.285352","0.66206"
"5042","1518810979572","294.851","-0.274958","0.660451"
"5043","1518810979581","294.851","-0.265224","0.658447"
"5044","1518810979593","294.851","-0.256817","0.656067"
"5045","1518810979601","294.851","-0.250634","0.653612"
"5046","1518810979612","294.851","-0.246007","0.651064"
"5047","1518810979621","294.851","-0.243742","0.649074"
"5048","1518810979632","294.851","-0.242954","0.647754"
"5049","1518810979643","294.851","-0.243351","0.64692"
"5050","1518810979653","294.851","-0.244845","0.646923"
"5051","1518810979662","294.851","-0.247463","0.647507"
"5052","1518810979672","294.851","-0.250484","0.649165"
"5053","1518810979681","294.851","-0.253713","0.651772"
"5054","1518810979692","294.851","-0.256642","0.655276"
"5055","1518810979701","294.851","-0.259201","0.659359"
"5056","1518810979713","294.851","-0.261259","0.663801"
"5057","1518810979721","294.851","-0.261786","0.668082"
"5058","1518810979732","294.851","-0.260681","0.671728"
"5059","1518810979741","294.851","-0.258329","0.674984"
"5060","1518810979751","294.851","-0.254466","0.677412"
"5061","1518810979762","294.851","-0.24941","0.67894"
"5062","1518810979772","294.851","-0.243828","0.679589"
"5063","1518810979782","294.851","-0.237974","0.679385"
"5064","1518810979792","294.851","-0.232395","0.67854"
"5065","1518810979801","294.851","-0.227599","0.677107"
"5066","1518810979812","294.851","-0.224131","0.6753"
"5067","1518810979827","294.851","-0.221674","0.673186"
"5068","1518810979832","294.851","-0.220263","0.670925"
"5069","1518810979843","294.851","-0.219968","0.668833"
"5070","1518810979852","294.851","-0.220577","0.667454"
"5071","1518810979861","294.851","-0.222063","0.667043"
"5072","1518810979871","294.851","-0.224294","0.667381"
"5073","1518810979881","294.851","-0.226577","0.668704"
"5074","1518810979891","294.851","-0.228849","0.671107"
"5075","1518810979901","294.851","-0.231014","0.67453"
"5076","1518810979911","294.851","-0.232762","0.679455"
"5077","1518810979920","294.851","-0.233412","0.685037"
"5078","1518810979930","294.851","-0.233374","0.691269"
"5079","1518810979939","294.851","-0.232317","0.697393"
"5080","1518810979952","294.851","-0.230391","0.702962"
"5081","1518810979961","294.851","-0.228097","0.707616"
"5082","1518810979972","294.851","-0.22549","0.710845"
"5083","1518810979982","294.851","-0.222569","0.71265"
"5084","1518810979992","294.851","-0.219535","0.713567"
"5085","1518810980001","294.851","-0.217373","0.713546"
"5086","1518810980013","294.851","-0.215643","0.712848"
"5087","1518810980021","294.851","-0.214502","0.71144"
"5088","1518810980032","294.851","-0.213925","0.709576"
"5089","1518810980043","294.851","-0.213851","0.707353"
"5090","1518810980052","294.851","-0.214277","0.704769"
"5091","1518810980061","294.851","-0.215372","0.702205"
"5092","1518810980071","294.851","-0.216922","0.700204"
"5093","1518810980081","294.851","-0.218612","0.698836"
"5094","1518810980092","294.851","-0.220292","0.698548"
"5095","1518810980101","294.851","-0.221582","0.699509"
"5096","1518810980112","294.851","-0.222387","0.701655"
"5097","1518810980121","294.851","-0.222486","0.705118"
"5098","1518810980132","294.851","-0.221335","0.709686"
"5099","1518810980141","294.851","-0.219111","0.714657"
"5100","1518810980152","294.851","-0.215999","0.71974"
"5101","1518810980161","294.851","-0.212316","0.724866"
"5102","1518810980172","294.851","-0.20852","0.729104"
"5103","1518810980181","294.851","-0.204639","0.7322"
"5104","1518810980192","294.851","-0.200795","0.733959"
"5105","1518810980201","294.851","-0.197946","0.734587"
"5106","1518810980213","294.851","-0.195873","0.734214"
"5107","1518810980221","294.851","-0.19454","0.732682"
"5108","1518810980231","294.851","-0.193727","0.730123"
"5109","1518810980242","294.851","-0.19338","0.727047"
"5110","1518810980252","294.851","-0.193571","0.723769"
"5111","1518810980262","294.851","-0.194043","0.720263"
"5112","1518810980272","294.849","-0.199672","0.776358"
"5113","1518810980281","294.855","-0.199364","0.758585"
"5114","1518810980292","294.854","-0.199678","0.761918"
"5115","1518810980302","294.854","-0.199518","0.765355"
"5116","1518810980313","294.854","-0.198163","0.76109"
"5117","1518810980324","294.853","-0.197196","0.75898"
"5118","1518810980332","294.853","-0.196412","0.749777"
"5119","1518810980341","294.852","-0.194855","0.743482"
"5120","1518810980351","294.852","-0.19435","0.74044"
"5121","1518810980361","294.852","-0.191721","0.736041"
"5122","1518810980372","294.854","-0.190121","0.731747"
"5123","1518810980380","294.855","-0.189749","0.728509"
"5124","1518810980392","294.855","-0.189274","0.723719"
"5125","1518810980399","294.856","-0.187491","0.720128"
"5126","1518810980412","294.857","-0.186752","0.715976"
"5127","1518810980419","294.856","-0.18837","0.712799"
"5128","1518810980433","294.857","-0.188812","0.709134"
"5129","1518810980439","294.856","-0.190136","0.705772"
"5130","1518810980449","294.856","-0.189374","0.704197"
"5131","1518810980460","294.855","-0.189692","0.70114"
"5132","1518810980469","294.855","-0.189786","0.6978"
"5133","1518810980481","294.855","-0.189528","0.694373"
"5134","1518810980502","294.855","-0.189182","0.691296"
"5135","1518810980502","294.855","-0.188694","0.68908"
"5136","1518810980511","294.855","-0.18816","0.687787"
"5137","1518810980523","294.855","-0.187545","0.687259"
"5138","1518810980529","294.855","-0.187114","0.687934"
"5139","1518810980539","294.855","-0.186698","0.689437"
"5140","1518810980555","294.855","-0.186492","0.691889"
"5141","1518810980559","294.855","-0.186363","0.69507"
"5142","1518810980569","294.855","-0.186717","0.698559"
"5143","1518810980578","294.855","-0.187256","0.70176"
"5144","1518810980589","294.855","-0.188131","0.704222"
"5145","1518810980598","294.855","-0.189147","0.705824"
"5146","1518810980609","294.855","-0.190465","0.706529"
"5147","1518810980618","294.855","-0.191607","0.706444"
"5148","1518810980628","294.855","-0.192962","0.705813"
